# Discharge.Daily_Mean_Discharge@SFCR.EntireRecord.csv generated at 2023-04-25 17:07:32 (UTC+00:00) by AQUARIUS Time-Series 22.4.76.0,,,,,
# ,,,,,
# Time-series identifier: Discharge.Daily Mean Discharge@SFCR,,,,,
# Location: South Fish Creek at Colby Rd.,,,,,
# UTC offset: (UTC-05:00),,,,,
# Value units: ft^3/s,,,,,
# Value parameter: Discharge,,,,,
# Interpolation type: Succeeding Constant,,,,,
# Time-series type: Derived,,,,,
# ,,,,,
# Export options: Corrected signal from Beginning of Record to End of Record,,,,,
# ,,,,,
# CSV data starts at line 15.,,,,,
# ,,,,,
ISO 8601 UTC,Timestamp (UTC-05:00),Value,Approval Level,Grade,Qualifiers
2016-08-29T05:00:00Z,8/29/2016 0:00,0.211828375,Working,51,
2016-08-30T05:00:00Z,8/30/2016 0:00,0.378274183,Working,51,
2016-08-31T05:00:00Z,8/31/2016 0:00,0.15741551,Working,51,
2016-09-01T05:00:00Z,9/1/2016 0:00,0.062753118,Working,51,
2016-09-02T05:00:00Z,9/2/2016 0:00,0.041990627,Working,51,
2016-09-03T05:00:00Z,9/3/2016 0:00,0.033252247,Working,51,
2016-09-04T05:00:00Z,9/4/2016 0:00,0.026857618,Working,51,
2016-09-05T05:00:00Z,9/5/2016 0:00,0.617463265,Working,51,
2016-09-06T05:00:00Z,9/6/2016 0:00,5.123797177,Working,31,
2016-09-07T05:00:00Z,9/7/2016 0:00,8.191198685,Working,31,
2016-09-08T05:00:00Z,9/8/2016 0:00,6.625257056,Working,31,
2016-09-09T05:00:00Z,9/9/2016 0:00,3.349189819,Working,31,
2016-09-10T05:00:00Z,9/10/2016 0:00,2.376566225,Working,31,
2016-09-11T05:00:00Z,9/11/2016 0:00,1.405898475,Working,31,
2016-09-12T05:00:00Z,9/12/2016 0:00,0.986771266,Working,31,
2016-09-13T05:00:00Z,9/13/2016 0:00,0.827025127,Working,31,
2016-09-14T05:00:00Z,9/14/2016 0:00,0.45742844,Working,31,
2016-09-15T05:00:00Z,9/15/2016 0:00,0.257032866,Working,31,
2016-09-16T05:00:00Z,9/16/2016 0:00,0.230990078,Working,31,
2016-09-17T05:00:00Z,9/17/2016 0:00,0.20375677,Working,31,
2016-09-18T05:00:00Z,9/18/2016 0:00,0.128947375,Working,31,
2016-09-19T05:00:00Z,9/19/2016 0:00,0.099628622,Working,31,
2016-09-20T05:00:00Z,9/20/2016 0:00,0.049713275,Working,31,
2016-09-21T05:00:00Z,9/21/2016 0:00,0.086585344,Working,31,
2016-09-22T05:00:00Z,9/22/2016 0:00,0.328249637,Working,31,
2016-09-23T05:00:00Z,9/23/2016 0:00,0.230492161,Working,31,
2016-09-24T05:00:00Z,9/24/2016 0:00,0.131905738,Working,31,
2016-09-25T05:00:00Z,9/25/2016 0:00,0.114554407,Working,31,
2016-09-26T05:00:00Z,9/26/2016 0:00,0.183766476,Working,31,
2016-09-27T05:00:00Z,9/27/2016 0:00,0.994215874,Working,31,
2016-09-28T05:00:00Z,9/28/2016 0:00,0.973387786,Working,31,
2016-09-29T05:00:00Z,9/29/2016 0:00,1.366675161,Working,31,
2016-09-30T05:00:00Z,9/30/2016 0:00,1.404938418,Working,31,
2016-10-01T05:00:00Z,10/1/2016 0:00,0.939074851,Working,31,
2016-10-02T05:00:00Z,10/2/2016 0:00,0.608349695,Working,31,
2016-10-03T05:00:00Z,10/3/2016 0:00,0.446188801,Working,31,
2016-10-04T05:00:00Z,10/4/2016 0:00,0.326151967,Working,31,
2016-10-05T05:00:00Z,10/5/2016 0:00,0.246679073,Working,31,
2016-10-06T05:00:00Z,10/6/2016 0:00,0.237367862,Working,31,
2016-10-07T05:00:00Z,10/7/2016 0:00,5.886900938,Working,31,
2016-10-08T05:00:00Z,10/8/2016 0:00,9.551908902,Working,31,
2016-10-09T05:00:00Z,10/9/2016 0:00,4.315894252,Working,31,
2016-10-10T05:00:00Z,10/10/2016 0:00,2.168280592,Working,31,
2016-10-11T05:00:00Z,10/11/2016 0:00,1.417908752,Working,31,
2016-10-12T05:00:00Z,10/12/2016 0:00,1.061599512,Working,31,
2016-10-13T05:00:00Z,10/13/2016 0:00,0.735644508,Working,31,
2016-10-14T05:00:00Z,10/14/2016 0:00,0.584812119,Working,31,
2016-10-15T05:00:00Z,10/15/2016 0:00,0.504603939,Working,31,
2016-10-16T05:00:00Z,10/16/2016 0:00,0.415711249,Working,31,
2016-10-17T05:00:00Z,10/17/2016 0:00,1.657169652,Working,31,
2016-10-18T05:00:00Z,10/18/2016 0:00,6.806348045,Working,31,
2016-10-19T05:00:00Z,10/19/2016 0:00,3.882175767,Working,31,
2016-10-20T05:00:00Z,10/20/2016 0:00,2.338485306,Working,31,
2016-10-21T05:00:00Z,10/21/2016 0:00,1.647860194,Working,31,
2016-10-22T05:00:00Z,10/22/2016 0:00,1.207418179,Working,31,
2016-10-23T05:00:00Z,10/23/2016 0:00,0.931093733,Working,31,
2016-10-24T05:00:00Z,10/24/2016 0:00,0.710989739,Working,31,
2016-10-25T05:00:00Z,10/25/2016 0:00,0.580470157,Working,31,
2016-10-26T05:00:00Z,10/26/2016 0:00,0.50540852,Working,31,
2016-10-27T05:00:00Z,10/27/2016 0:00,0.513218176,Working,31,
2016-10-28T05:00:00Z,10/28/2016 0:00,0.441530734,Working,31,
2016-10-29T05:00:00Z,10/29/2016 0:00,0.442531948,Working,31,
2016-10-30T05:00:00Z,10/30/2016 0:00,0.42811401,Working,31,
2016-10-31T05:00:00Z,10/31/2016 0:00,0.379251947,Working,31,
2016-11-01T05:00:00Z,11/1/2016 0:00,0.377404819,Working,31,
2016-11-02T05:00:00Z,11/2/2016 0:00,0.350846175,Working,31,
2016-11-03T05:00:00Z,11/3/2016 0:00,0.40194749,Working,31,
2016-11-04T05:00:00Z,11/4/2016 0:00,0.363693453,Working,31,
2016-11-05T05:00:00Z,11/5/2016 0:00,0.337421262,Working,31,
2016-11-06T05:00:00Z,11/6/2016 0:00,0.346194424,Working,31,
2016-11-07T05:00:00Z,11/7/2016 0:00,0.356810756,Working,31,
2016-11-08T05:00:00Z,11/8/2016 0:00,0.357396512,Working,31,
2016-11-09T05:00:00Z,11/9/2016 0:00,0.32854705,Working,31,
2016-11-10T05:00:00Z,11/10/2016 0:00,0.33113916,Working,31,
2016-11-11T05:00:00Z,11/11/2016 0:00,0.313616256,Working,31,
2016-11-12T05:00:00Z,11/12/2016 0:00,0.270614962,Working,31,
2016-11-13T05:00:00Z,11/13/2016 0:00,0.259083973,Working,31,
2016-11-14T05:00:00Z,11/14/2016 0:00,0.283224961,Working,31,
2016-11-15T05:00:00Z,11/15/2016 0:00,0.325909188,Working,31,
2016-11-16T05:00:00Z,11/16/2016 0:00,0.312597692,Working,31,
2016-11-17T05:00:00Z,11/17/2016 0:00,0.282385969,Working,31,
2016-11-18T05:00:00Z,11/18/2016 0:00,4.413432909,Working,31,
2016-11-19T05:00:00Z,11/19/2016 0:00,24.52361488,Working,31,
2016-11-20T05:00:00Z,11/20/2016 0:00,12.83212959,Working,31,
2016-11-21T05:00:00Z,11/21/2016 0:00,6.495347536,Working,31,
2016-11-22T05:00:00Z,11/22/2016 0:00,4.283901106,Working,31,
2016-11-23T05:00:00Z,11/23/2016 0:00,3.476745988,Working,31,
2016-11-24T05:00:00Z,11/24/2016 0:00,5.676086967,Working,31,
2016-11-25T05:00:00Z,11/25/2016 0:00,21.2357837,Working,31,
2016-11-26T05:00:00Z,11/26/2016 0:00,20.55901025,Working,31,
2016-11-27T05:00:00Z,11/27/2016 0:00,12.41599726,Working,31,
2016-11-28T05:00:00Z,11/28/2016 0:00,10.56590432,Working,31,
2016-11-29T05:00:00Z,11/29/2016 0:00,17.4768461,Working,31,
2016-11-30T05:00:00Z,11/30/2016 0:00,12.49624139,Working,31,
2016-12-01T05:00:00Z,12/1/2016 0:00,8.90962819,Working,31,
2016-12-02T05:00:00Z,12/2/2016 0:00,7.390130038,Working,31,
2016-12-03T05:00:00Z,12/3/2016 0:00,5.482508352,Working,31,
2016-12-04T05:00:00Z,12/4/2016 0:00,4.250765722,Working,31,
2016-12-05T05:00:00Z,12/5/2016 0:00,3.643697133,Working,31,
2016-12-06T05:00:00Z,12/6/2016 0:00,3.955210926,Working,31,
2016-12-07T05:00:00Z,12/7/2016 0:00,3.559845646,Working,3,
2016-12-08T05:00:00Z,12/8/2016 0:00,2.746922676,Working,3,
2016-12-09T05:00:00Z,12/9/2016 0:00,2.099628408,Working,3,
2016-12-10T05:00:00Z,12/10/2016 0:00,1.521256582,Working,3,
2016-12-11T05:00:00Z,12/11/2016 0:00,1.122507621,Working,3,
2016-12-12T05:00:00Z,12/12/2016 0:00,1.201089482,Working,3,
2016-12-13T05:00:00Z,12/13/2016 0:00,0.992487579,Working,3,
2016-12-14T05:00:00Z,12/14/2016 0:00,0.736700804,Working,3,
2016-12-15T05:00:00Z,12/15/2016 0:00,0.537459285,Working,3,
2016-12-16T05:00:00Z,12/16/2016 0:00,0.477214484,Working,3,
2016-12-17T05:00:00Z,12/17/2016 0:00,0.55583692,Working,3,
2016-12-18T05:00:00Z,12/18/2016 0:00,0.461611367,Working,3,
2016-12-19T05:00:00Z,12/19/2016 0:00,0.379474773,Working,3,
2016-12-20T05:00:00Z,12/20/2016 0:00,0.41515877,Working,3,
2016-12-21T05:00:00Z,12/21/2016 0:00,0.416263861,Working,3,
2016-12-22T05:00:00Z,12/22/2016 0:00,0.404416824,Working,3,
2016-12-23T05:00:00Z,12/23/2016 0:00,0.385748016,Working,3,
2016-12-24T05:00:00Z,12/24/2016 0:00,0.419669446,Working,3,
2016-12-25T05:00:00Z,12/25/2016 0:00,0.416634989,Working,3,
2016-12-26T05:00:00Z,12/26/2016 0:00,1.095164796,Working,3,
2016-12-27T05:00:00Z,12/27/2016 0:00,8.351855518,Working,3,
2016-12-28T05:00:00Z,12/28/2016 0:00,27.93382075,Working,3,
2016-12-29T05:00:00Z,12/29/2016 0:00,9.598138129,Working,3,
2016-12-30T05:00:00Z,12/30/2016 0:00,4.136626194,Working,3,
2016-12-31T05:00:00Z,12/31/2016 0:00,2.812547018,Working,3,
2017-01-01T05:00:00Z,1/1/2017 0:00,2.047482482,Working,3,
2017-01-02T05:00:00Z,1/2/2017 0:00,1.4954188,Working,3,
2017-01-03T05:00:00Z,1/3/2017 0:00,1.298799534,Working,3,
2017-01-04T05:00:00Z,1/4/2017 0:00,1.207461499,Working,3,
2017-01-05T05:00:00Z,1/5/2017 0:00,0.969345089,Working,3,
2017-01-06T05:00:00Z,1/6/2017 0:00,0.638825285,Working,3,
2017-01-07T05:00:00Z,1/7/2017 0:00,0.436498957,Working,3,
2017-01-08T05:00:00Z,1/8/2017 0:00,0.320820582,Working,3,
2017-01-09T05:00:00Z,1/9/2017 0:00,0.317589475,Working,3,
2017-01-10T05:00:00Z,1/10/2017 0:00,0.350080735,Working,3,
2017-01-11T05:00:00Z,1/11/2017 0:00,0.322031564,Working,3,
2017-01-12T05:00:00Z,1/12/2017 0:00,0.267238572,Working,3,
2017-01-13T05:00:00Z,1/13/2017 0:00,0.193352166,Working,3,
2017-01-14T05:00:00Z,1/14/2017 0:00,0.161855526,Working,3,
2017-01-15T05:00:00Z,1/15/2017 0:00,0.154352109,Working,3,
2017-01-16T05:00:00Z,1/16/2017 0:00,0.157728534,Working,3,
2017-01-17T05:00:00Z,1/17/2017 0:00,0.17120925,Working,3,
2017-01-18T05:00:00Z,1/18/2017 0:00,0.184152639,Working,3,
2017-01-19T05:00:00Z,1/19/2017 0:00,0.220120889,Working,3,
2017-01-20T05:00:00Z,1/20/2017 0:00,0.339974225,Working,3,
2017-01-21T05:00:00Z,1/21/2017 0:00,1.639890167,Working,3,
2017-01-22T05:00:00Z,1/22/2017 0:00,6.567805401,Working,3,
2017-01-23T05:00:00Z,1/23/2017 0:00,35.47683203,Working,3,
2017-01-24T05:00:00Z,1/24/2017 0:00,36.5868816,Working,3,
2017-01-25T05:00:00Z,1/25/2017 0:00,24.50722011,Working,3,
2017-01-26T05:00:00Z,1/26/2017 0:00,16.60404908,Working,3,
2017-01-27T05:00:00Z,1/27/2017 0:00,11.00112608,Working,3,
2017-01-28T05:00:00Z,1/28/2017 0:00,9.482424279,Working,3,
2017-01-29T05:00:00Z,1/29/2017 0:00,6.804114792,Working,3,
2017-01-30T05:00:00Z,1/30/2017 0:00,5.403367597,Working,3,
2017-01-31T05:00:00Z,1/31/2017 0:00,3.176136335,Working,3,
2017-02-01T05:00:00Z,2/1/2017 0:00,2.407044614,Working,3,
2017-02-02T05:00:00Z,2/2/2017 0:00,2.042953998,Working,3,
2017-02-03T05:00:00Z,2/3/2017 0:00,1.865615256,Working,3,
2017-02-04T05:00:00Z,2/4/2017 0:00,1.842621956,Working,3,
2017-02-05T05:00:00Z,2/5/2017 0:00,1.38185559,Working,3,
2017-02-06T05:00:00Z,2/6/2017 0:00,0.948253783,Working,3,
2017-02-07T05:00:00Z,2/7/2017 0:00,0.709798155,Working,3,
2017-02-08T05:00:00Z,2/8/2017 0:00,0.54085221,Working,3,
2017-02-09T05:00:00Z,2/9/2017 0:00,0.41531938,Working,3,
2017-02-10T05:00:00Z,2/10/2017 0:00,0.380099847,Working,3,
2017-02-11T05:00:00Z,2/11/2017 0:00,0.39513222,Working,3,
2017-02-12T05:00:00Z,2/12/2017 0:00,0.365947419,Working,3,
2017-02-13T05:00:00Z,2/13/2017 0:00,0.337482088,Working,3,
2017-02-14T05:00:00Z,2/14/2017 0:00,0.415858346,Working,3,
2017-02-15T05:00:00Z,2/15/2017 0:00,0.403821787,Working,3,
2017-02-16T05:00:00Z,2/16/2017 0:00,0.345399888,Working,3,
2017-02-17T05:00:00Z,2/17/2017 0:00,0.403876192,Working,3,
2017-02-18T05:00:00Z,2/18/2017 0:00,4.594470446,Working,3,
2017-02-19T05:00:00Z,2/19/2017 0:00,59.4736182,Working,21,
2017-02-20T05:00:00Z,2/20/2017 0:00,134.6240416,Working,21,
2017-02-21T05:00:00Z,2/21/2017 0:00,305.4842556,Working,21,
2017-02-22T05:00:00Z,2/22/2017 0:00,124.025089,Working,21,
2017-02-23T05:00:00Z,2/23/2017 0:00,70.31871448,Working,21,
2017-02-24T05:00:00Z,2/24/2017 0:00,30.21853524,Working,21,
2017-02-25T05:00:00Z,2/25/2017 0:00,31.47347118,Working,21,
2017-02-26T05:00:00Z,2/26/2017 0:00,23.72353033,Working,21,
2017-02-27T05:00:00Z,2/27/2017 0:00,12.7608438,Working,21,
2017-02-28T05:00:00Z,2/28/2017 0:00,6.675146435,Working,21,
2017-03-01T05:00:00Z,3/1/2017 0:00,4.602498943,Working,21,
2017-03-02T05:00:00Z,3/2/2017 0:00,4.395534629,Working,21,
2017-03-03T05:00:00Z,3/3/2017 0:00,2.550039385,Working,21,
2017-03-04T05:00:00Z,3/4/2017 0:00,1.839746097,Working,21,
2017-03-05T05:00:00Z,3/5/2017 0:00,3.1627894,Working,21,
2017-03-06T05:00:00Z,3/6/2017 0:00,25.88966006,Working,41,
2017-03-07T05:00:00Z,3/7/2017 0:00,154.4914639,Working,41,
2017-03-08T05:00:00Z,3/8/2017 0:00,33.21576755,Working,41,
2017-03-09T05:00:00Z,3/9/2017 0:00,19.73823968,Working,41,
2017-03-10T05:00:00Z,3/10/2017 0:00,12.83589411,Working,41,
2017-03-11T05:00:00Z,3/11/2017 0:00,7.790910711,Working,41,
2017-03-12T05:00:00Z,3/12/2017 0:00,3.097302437,Working,41,
2017-03-13T05:00:00Z,3/13/2017 0:00,1.585971579,Working,41,
2017-03-14T05:00:00Z,3/14/2017 0:00,1.151251419,Working,41,
2017-03-15T05:00:00Z,3/15/2017 0:00,0.872673647,Working,41,
2017-03-16T05:00:00Z,3/16/2017 0:00,0.849425299,Working,41,
2017-03-17T05:00:00Z,3/17/2017 0:00,28.56886632,Working,41,
2017-03-18T05:00:00Z,3/18/2017 0:00,46.69882535,Working,41,
2017-03-19T05:00:00Z,3/19/2017 0:00,14.62734864,Working,41,
2017-03-20T05:00:00Z,3/20/2017 0:00,11.15138186,Working,41,
2017-03-21T05:00:00Z,3/21/2017 0:00,12.21446225,Working,41,
2017-03-22T05:00:00Z,3/22/2017 0:00,9.201737117,Working,41,
2017-03-23T05:00:00Z,3/23/2017 0:00,4.082921348,Working,41,
2017-03-24T05:00:00Z,3/24/2017 0:00,8.82485743,Working,41,
2017-03-25T05:00:00Z,3/25/2017 0:00,17.95631611,Working,41,
2017-03-26T05:00:00Z,3/26/2017 0:00,24.28923174,Working,41,
2017-03-27T05:00:00Z,3/27/2017 0:00,33.79817485,Working,41,
2017-03-28T05:00:00Z,3/28/2017 0:00,22.74771026,Working,41,
2017-03-29T05:00:00Z,3/29/2017 0:00,17.83481115,Working,41,
2017-03-30T05:00:00Z,3/30/2017 0:00,13.29512701,Working,41,
2017-03-31T05:00:00Z,3/31/2017 0:00,11.83029646,Working,41,
2017-04-01T05:00:00Z,4/1/2017 0:00,10.6783451,Working,41,
2017-04-02T05:00:00Z,4/2/2017 0:00,11.18200073,Working,41,
2017-04-03T05:00:00Z,4/3/2017 0:00,16.72878429,Working,41,
2017-04-04T05:00:00Z,4/4/2017 0:00,17.5392498,Working,41,
2017-04-05T05:00:00Z,4/5/2017 0:00,14.18938454,Working,41,
2017-04-06T05:00:00Z,4/6/2017 0:00,10.42064987,Working,41,
2017-04-07T05:00:00Z,4/7/2017 0:00,7.887151732,Working,41,
2017-04-08T05:00:00Z,4/8/2017 0:00,6.773278366,Working,41,
2017-04-09T05:00:00Z,4/9/2017 0:00,7.240682628,Working,41,
2017-04-10T05:00:00Z,4/10/2017 0:00,10.82904781,Working,41,
2017-04-11T05:00:00Z,4/11/2017 0:00,10.48494414,Working,41,
2017-04-12T05:00:00Z,4/12/2017 0:00,7.4346495,Working,41,
2017-04-13T05:00:00Z,4/13/2017 0:00,5.917430292,Working,41,
2017-04-14T05:00:00Z,4/14/2017 0:00,5.147544027,Working,41,
2017-04-15T05:00:00Z,4/15/2017 0:00,5.297278115,Working,41,
2017-04-16T05:00:00Z,4/16/2017 0:00,36.59268626,Working,41,
2017-04-17T05:00:00Z,4/17/2017 0:00,22.02717146,Working,41,
2017-04-18T05:00:00Z,4/18/2017 0:00,29.95182694,Working,41,
2017-04-19T05:00:00Z,4/19/2017 0:00,55.86799836,Working,41,
2017-04-20T05:00:00Z,4/20/2017 0:00,188.2561487,Working,41,
2017-04-21T05:00:00Z,4/21/2017 0:00,110.6508258,Working,41,
2017-04-22T05:00:00Z,4/22/2017 0:00,31.6706914,Working,41,
2017-04-23T05:00:00Z,4/23/2017 0:00,18.72311227,Working,41,
2017-04-24T05:00:00Z,4/24/2017 0:00,15.10554949,Working,41,
2017-04-25T05:00:00Z,4/25/2017 0:00,11.26646719,Working,41,
2017-04-26T05:00:00Z,4/26/2017 0:00,68.05001026,Working,41,
2017-04-27T05:00:00Z,4/27/2017 0:00,108.5818107,Working,41,
2017-04-28T05:00:00Z,4/28/2017 0:00,57.50666418,Working,41,
2017-04-29T05:00:00Z,4/29/2017 0:00,69.19510595,Working,41,
2017-04-30T05:00:00Z,4/30/2017 0:00,28.2725115,Working,41,
2017-05-01T05:00:00Z,5/1/2017 0:00,263.0799239,Working,41,
2017-05-02T05:00:00Z,5/2/2017 0:00,215.3153899,Working,41,
2017-05-03T05:00:00Z,5/3/2017 0:00,51.03265829,Working,41,
2017-05-04T05:00:00Z,5/4/2017 0:00,23.49077251,Working,41,
2017-05-05T05:00:00Z,5/5/2017 0:00,14.84512185,Working,41,
2017-05-06T05:00:00Z,5/6/2017 0:00,10.78564837,Working,41,
2017-05-07T05:00:00Z,5/7/2017 0:00,8.046220135,Working,41,
2017-05-08T05:00:00Z,5/8/2017 0:00,6.092501285,Working,41,
2017-05-09T05:00:00Z,5/9/2017 0:00,4.832401661,Working,41,
2017-05-10T05:00:00Z,5/10/2017 0:00,4.056313185,Working,41,
2017-05-11T05:00:00Z,5/11/2017 0:00,3.489988505,Working,41,
2017-05-12T05:00:00Z,5/12/2017 0:00,2.975878426,Working,41,
2017-05-13T05:00:00Z,5/13/2017 0:00,2.629547646,Working,41,
2017-05-14T05:00:00Z,5/14/2017 0:00,2.286109687,Working,41,
2017-05-15T05:00:00Z,5/15/2017 0:00,287.8146776,Working,41,
2017-05-16T05:00:00Z,5/16/2017 0:00,307.3742305,Working,41,
2017-05-17T05:00:00Z,5/17/2017 0:00,194.1864092,Working,41,
2017-05-18T05:00:00Z,5/18/2017 0:00,703.4421602,Working,41,
2017-05-19T05:00:00Z,5/19/2017 0:00,110.1994948,Working,41,
2017-05-20T05:00:00Z,5/20/2017 0:00,39.35201022,Working,41,
2017-05-21T05:00:00Z,5/21/2017 0:00,127.1301379,Working,41,
2017-05-22T05:00:00Z,5/22/2017 0:00,56.34709714,Working,41,
2017-05-23T05:00:00Z,5/23/2017 0:00,27.80895871,Working,41,
2017-05-24T05:00:00Z,5/24/2017 0:00,19.20849341,Working,41,
2017-05-25T05:00:00Z,5/25/2017 0:00,13.46137233,Working,41,
2017-05-26T05:00:00Z,5/26/2017 0:00,9.965095164,Working,41,
2017-05-27T05:00:00Z,5/27/2017 0:00,23.94411851,Working,41,
2017-05-28T05:00:00Z,5/28/2017 0:00,18.88293716,Working,41,
2017-05-29T05:00:00Z,5/29/2017 0:00,14.78252647,Working,41,
2017-05-30T05:00:00Z,5/30/2017 0:00,10.50176621,Working,41,
2017-05-31T05:00:00Z,5/31/2017 0:00,8.09108929,Working,41,
2017-06-01T05:00:00Z,6/1/2017 0:00,6.170275577,Working,41,
2017-06-02T05:00:00Z,6/2/2017 0:00,4.54036986,Working,41,
2017-06-03T05:00:00Z,6/3/2017 0:00,4.153754691,Working,41,
2017-06-04T05:00:00Z,6/4/2017 0:00,3.50666227,Working,41,
2017-06-05T05:00:00Z,6/5/2017 0:00,2.835275649,Working,41,
2017-06-06T05:00:00Z,6/6/2017 0:00,2.285901825,Working,41,
2017-06-07T05:00:00Z,6/7/2017 0:00,1.897139767,Working,41,
2017-06-08T05:00:00Z,6/8/2017 0:00,1.620721161,Working,41,
2017-06-09T05:00:00Z,6/9/2017 0:00,1.37727626,Working,41,
2017-06-10T05:00:00Z,6/10/2017 0:00,1.206340418,Working,41,
2017-06-11T05:00:00Z,6/11/2017 0:00,1.042993868,Working,41,
2017-06-12T05:00:00Z,6/12/2017 0:00,0.892712335,Working,41,
2017-06-13T05:00:00Z,6/13/2017 0:00,0.889772822,Working,41,
2017-06-14T05:00:00Z,6/14/2017 0:00,0.948407965,Working,41,
2017-06-15T05:00:00Z,6/15/2017 0:00,0.995704157,Working,41,
2017-06-16T05:00:00Z,6/16/2017 0:00,1.365272016,Working,41,
2017-06-17T05:00:00Z,6/17/2017 0:00,1.183345777,Working,41,
2017-06-18T05:00:00Z,6/18/2017 0:00,1.066823622,Working,41,
2017-06-19T05:00:00Z,6/19/2017 0:00,0.868587029,Working,41,
2017-06-20T05:00:00Z,6/20/2017 0:00,0.686149289,Working,41,
2017-06-21T05:00:00Z,6/21/2017 0:00,0.532342202,Working,41,
2017-06-22T05:00:00Z,6/22/2017 0:00,0.464646584,Working,41,
2017-06-23T05:00:00Z,6/23/2017 0:00,0.44127355,Working,41,
2017-06-24T05:00:00Z,6/24/2017 0:00,0.391269503,Working,41,
2017-06-25T05:00:00Z,6/25/2017 0:00,0.612557312,Working,41,
2017-06-26T05:00:00Z,6/26/2017 0:00,0.918358612,Working,41,
2017-06-27T05:00:00Z,6/27/2017 0:00,0.763453331,Working,41,
2017-06-28T05:00:00Z,6/28/2017 0:00,1.539530788,Working,41,
2017-06-29T05:00:00Z,6/29/2017 0:00,14.07152673,Working,41,
2017-06-30T05:00:00Z,6/30/2017 0:00,10.43197556,Working,41,
2017-07-01T05:00:00Z,7/1/2017 0:00,4.99353168,Working,41,
2017-07-02T05:00:00Z,7/2/2017 0:00,2.873351752,Working,41,
2017-07-03T05:00:00Z,7/3/2017 0:00,1.798258735,Working,41,
2017-07-04T05:00:00Z,7/4/2017 0:00,1.146495001,Working,41,
2017-07-05T05:00:00Z,7/5/2017 0:00,1.203969465,Working,41,
2017-07-06T05:00:00Z,7/6/2017 0:00,0.879674514,Working,41,
2017-07-07T05:00:00Z,7/7/2017 0:00,0.741836969,Working,41,
2017-07-08T05:00:00Z,7/8/2017 0:00,0.650917734,Working,41,
2017-07-09T05:00:00Z,7/9/2017 0:00,0.64057765,Working,41,
2017-07-10T05:00:00Z,7/10/2017 0:00,0.507542954,Working,41,
2017-07-11T05:00:00Z,7/11/2017 0:00,0.400618695,Working,41,
2017-07-12T05:00:00Z,7/12/2017 0:00,0.497855783,Working,41,
2017-07-13T05:00:00Z,7/13/2017 0:00,0.370836588,Working,41,
2017-07-14T05:00:00Z,7/14/2017 0:00,0.278511352,Working,41,
2017-07-15T05:00:00Z,7/15/2017 0:00,0.221277575,Working,41,
2017-07-16T05:00:00Z,7/16/2017 0:00,0.191914591,Working,41,
2017-07-17T05:00:00Z,7/17/2017 0:00,0.151874194,Working,41,
2017-07-18T05:00:00Z,7/18/2017 0:00,0.258737073,Working,41,
2017-07-19T05:00:00Z,7/19/2017 0:00,0.207626895,Working,41,
2017-07-20T05:00:00Z,7/20/2017 0:00,0.12785674,Working,41,
2017-07-21T05:00:00Z,7/21/2017 0:00,0.144508919,Working,41,
2017-07-22T05:00:00Z,7/22/2017 0:00,0.596341712,Working,41,
2017-07-23T05:00:00Z,7/23/2017 0:00,0.677794204,Working,41,
2017-07-24T05:00:00Z,7/24/2017 0:00,0.353936789,Working,41,
2017-07-25T05:00:00Z,7/25/2017 0:00,0.201854588,Working,41,
2017-07-26T05:00:00Z,7/26/2017 0:00,0.294542931,Working,41,
2017-07-27T05:00:00Z,7/27/2017 0:00,0.189139408,Working,41,
2017-07-28T05:00:00Z,7/28/2017 0:00,0.112574675,Working,41,
2017-07-29T05:00:00Z,7/29/2017 0:00,0.090303204,Working,41,
2017-07-30T05:00:00Z,7/30/2017 0:00,0.076122462,Working,41,
2017-07-31T05:00:00Z,7/31/2017 0:00,0.054726762,Working,41,
2017-08-01T05:00:00Z,8/1/2017 0:00,0.044409733,Working,41,
2017-08-02T05:00:00Z,8/2/2017 0:00,0.041765165,Working,41,
2017-08-03T05:00:00Z,8/3/2017 0:00,0.629551456,Working,41,
2017-08-04T05:00:00Z,8/4/2017 0:00,1.45897614,Working,41,
2017-08-05T05:00:00Z,8/5/2017 0:00,0.592588364,Working,41,
2017-08-06T05:00:00Z,8/6/2017 0:00,0.388656568,Working,41,
2017-08-07T05:00:00Z,8/7/2017 0:00,0.318944816,Working,41,
2017-08-08T05:00:00Z,8/8/2017 0:00,0.266074733,Working,41,
2017-08-09T05:00:00Z,8/9/2017 0:00,0.308895754,Working,41,
2017-08-10T05:00:00Z,8/10/2017 0:00,5.830289944,Working,41,
2017-08-11T05:00:00Z,8/11/2017 0:00,4.067857197,Working,41,
2017-08-12T05:00:00Z,8/12/2017 0:00,2.701460178,Working,41,
2017-08-13T05:00:00Z,8/13/2017 0:00,1.549095923,Working,41,
2017-08-14T05:00:00Z,8/14/2017 0:00,1.109252084,Working,41,
2017-08-15T05:00:00Z,8/15/2017 0:00,0.787378689,Working,41,
2017-08-16T05:00:00Z,8/16/2017 0:00,0.516019273,Working,41,
2017-08-17T05:00:00Z,8/17/2017 0:00,4.595551617,Working,41,
2017-08-18T05:00:00Z,8/18/2017 0:00,7.98255254,Working,41,
2017-08-19T05:00:00Z,8/19/2017 0:00,4.672635606,Working,41,
2017-08-20T05:00:00Z,8/20/2017 0:00,2.259037399,Working,41,
2017-08-21T05:00:00Z,8/21/2017 0:00,1.173064012,Working,41,
